latitude,longitude,year,bot_depth,secchi_depth,depth,temperature,salinity,oxygen,phosphate,total_phosphorus,silicate,nitrate_nitrite,nitrate,nitrite,ammonium,total_nitrogen,hydrogen_sulphide,ph,total_alkalinity,chlorophyll_a,site
54.97,12.28,1985,31.40909090909091,1.440909090909091,0.7545454545454546,13.454545454545455,8.659090909090908,7.591818181818183,1.324090909090909,2.6045454545454545,35.95909090909091,4.28,16.354545454545455,0.37136363636363634,2.0545454545454547,53.190909090909095,0.44090909090909086,8.672727272727274,1.653909090909091,5.3545454545454545,site_54.97_12.28
54.97,12.85,1995,28.0,11.0,12.896993061481483,3.133851851851852,9.019555555555556,8.559259259259258,0.94,1.11,13.0,4.28,9.4,0.6,0.6,24.8,0.8,7.38,1.6259999999999997,2.9,site_54.97_12.85
54.97,12.88,1990,28.0,7.0,12.5,12.541666666666666,8.5235,6.195,1.12,1.4799999999999998,18.1,4.28,0.5,0.25,3.9,17.8,0.0,8.06,1.83,4.5,site_54.97_12.88
54.97,13.07,1997,6.0,7.5,19.5982752,9.256666666666668,7.998888888888889,8.291111111111112,0.043333333333333335,0.3622222222222222,2.011111111111111,4.28,0.3666666666666667,0.06444444444444446,0.5555555555555556,17.18888888888889,1.0,8.22,1.621,0.3333333333333333,site_54.97_13.07
54.97,13.13,1995,15.25,6.699999999999999,17.7128895375,3.05625,9.40875,11.625,0.695,1.165,16.575000000000003,4.28,4.225,0.04,1.8,14.725,0.8,8.1,2.11,0.6749999999999999,site_54.97_13.13
54.97,13.26,1983,50.0,9.0,25.0,4.6,10.25,8.16,0.72,1.0,10.0,4.28,3.6,0.48,0.1,18.0,1.2,8.03,1.567,1.17,site_54.97_13.26
54.97,13.27,1994,46.19047619047619,10.333333333333334,21.5,13.289761904761903,10.26547619047619,6.602142857142858,0.19642857142857142,0.5964285714285714,8.752380952380953,4.28,0.2,0.4,0.8928571428571429,15.238095238095237,0.0,7.82,2.233,2.069761904761905,site_54.97_13.27
54.97,13.48,1995,46.5,9.4,16.0,3.825,8.731399999999999,8.902,0.05,0.8360000000000001,5.5200000000000005,4.28,4.5,0.195,1.23,27.890000000000004,2.8,7.985000000000001,1.9304999999999999,1.39,site_54.97_13.48
54.97,13.5,1994,46.0,7.5,22.38476451,1.7483,9.628400000000001,9.226,0.57,1.11,22.4,4.28,5.7,0.31,0.4,24.8,0.0,7.38,3.04,2.9,site_54.97_13.5
54.97,13.65,1993,51.0,5.5,22.3,10.664,8.539,8.01,0.61,0.97,7.1,4.28,0.3,0.1,0.7,23.6,0.3,8.1,1.9099999999999997,4.5,site_54.97_13.65
54.97,13.75,1985,46.0,3.5,21.11111111111111,1.0922222222222222,10.032222222222222,9.49,0.34444444444444444,2.1,6.955555555555556,4.28,1.0777777777777777,0.08777777777777779,0.5777777777777777,28.600000000000005,1.2,7.42,1.765,0.5,site_54.97_13.75
54.97,13.77,1990,47.0,6.0,22.6,10.986,9.1839,6.75,0.37,0.8,20.4,4.28,1.0,0.12,0.5,16.0,12.7,8.48,1.738,2.0,site_54.97_13.77
54.97,13.78,1985,46.0,2.9000000000000004,21.11111111111111,1.0355555555555556,9.784444444444444,9.71888888888889,0.3644444444444444,2.1,6.522222222222222,4.28,1.1333333333333333,0.10222222222222223,0.5333333333333333,28.600000000000005,1.2,7.42,1.765,0.5,site_54.97_13.78
54.97,13.88,1997,4.0,4.0,22.39465946,7.537000000000001,8.928999999999998,7.209999999999999,0.16,0.58,2.5,4.28,0.2,0.0,0.4,22.8,4.0,8.0,1.6480000000000001,1.5,site_54.97_13.88
54.97,13.9,1995,18.4,6.2299999999999995,22.59285955,3.505,10.288,10.629999999999999,0.703,1.0819999999999999,14.95,4.28,3.44,0.04,0.48999999999999994,49.71,0.8,8.01,1.7711999999999999,0.9099999999999999,site_54.97_13.9
54.97,14.05,2004,42.0,4.1,20.03867905555556,13.419444444444444,9.69822222222222,6.402222222222222,0.39,0.76,10.6,2.28,0.2,0.05,0.2,19.3,1.0,8.39,1.8999999999999997,2.38,site_54.97_14.05
54.97,14.15,1994,43.0,6.4,22.45,1.9129999999999998,9.715,8.827,0.615,1.0390000000000001,15.5,4.28,13.25,0.03,1.3,33.78,0.0,7.38,3.04,0.5900000000000001,site_54.97_14.15
54.97,14.27,2004,42.05263157894737,3.7263157894736842,21.278699489473684,5.669315789473684,9.587421052631578,5.698947368421052,0.10157894736842106,0.61,7.968421052631579,1.1231578947368421,0.0,0.04789473684210526,3.073157894736842,40.14631578947368,30.05263157894737,8.094736842105263,2.3084210526315787,1.8410526315789475,site_54.97_14.27
54.97,14.44,1995,29.0,5.6,14.347454408571428,3.5721785714285716,8.117964285714285,8.747142857142856,0.16,1.13,16.0,4.28,0.7,0.79,2.9,60.0,0.8,8.1,1.626,1.0,site_54.97_14.44
54.97,14.53,1993,22.0,8.0,10.0,15.107999999999999,7.7694,6.976000000000001,0.35,0.916,16.04,4.28,1.28,0.176,1.1,21.9,1.0,8.0,1.612,0.9,site_54.97_14.53
54.98,12.23,1992,3.1153846153846154,3.9538461538461536,1.5846153846153848,13.819230769230769,9.996153846153845,6.703846153846154,0.36423076923076925,0.7719230769230769,8.01923076923077,4.28,1.4423076923076923,0.23500000000000001,0.9307692307692308,23.373076923076926,3.423076923076923,8.323076923076924,1.761076923076923,1.735769230769231,site_54.98_12.23
54.98,12.23,1993,3.25,1.8499999999999999,1.4708333333333332,7.5625,10.8125,7.527916666666666,0.23500000000000001,0.7195833333333334,7.158333333333332,4.28,1.5999999999999999,0.49041666666666667,1.7625000000000002,25.891666666666666,0.3166666666666667,8.057083333333333,1.8566666666666667,1.0858333333333334,site_54.98_12.23
54.98,12.28,1992,3.7142857142857144,2.992857142857143,1.8821428571428573,13.817857142857141,10.064285714285715,6.385,0.63,1.1760714285714287,11.935714285714285,4.28,1.3928571428571428,0.30821428571428566,0.7964285714285715,22.45357142857143,3.1785714285714284,8.135714285714284,1.6985,1.1175,site_54.98_12.28
54.98,12.28,1993,3.6666666666666665,2.8833333333333333,1.6458333333333333,6.7625,11.070833333333333,7.154583333333334,0.36791666666666667,1.085,9.7125,4.28,1.6583333333333334,0.30624999999999997,2.8541666666666665,35.604166666666664,0.25,8.0775,1.85625,1.1091666666666666,site_54.98_12.28
54.98,12.3,1988,1.0,1.3,0.75,1.3,10.6,8.54,0.6950000000000001,1.53,90.2,4.28,7.0,0.45499999999999996,12.75,39.400000000000006,12.7,8.045,1.54,1.6199999999999999,site_54.98_12.3
54.98,12.3,1989,2.0,1.6470588235294117,0.9411764705882353,11.799999999999999,10.476470588235294,7.205882352941177,1.0911764705882354,2.383529411764706,25.758823529411764,4.28,6.270588235294118,0.4964705882352941,3.905882352941177,45.40588235294118,4.023529411764706,8.089411764705881,1.7287058823529413,4.187058823529412,site_54.98_12.3
54.98,12.31,1985,31.724137931034484,2.3379310344827586,1.1724137931034482,12.820689655172414,8.686206896551724,7.427241379310345,1.9351724137931035,3.718965517241379,44.400000000000006,4.28,14.16551724137931,0.44275862068965516,3.075862068965517,56.300000000000004,0.4379310344827586,8.548275862068964,1.6750689655172413,11.555172413793104,site_54.98_12.31
54.98,12.6,1996,24.0,7.0,12.366666666666667,15.823333333333332,12.346666666666666,4.433333333333334,1.8866666666666667,2.3699999999999997,73.7,4.28,1.0833333333333333,0.0,1.3499999999999999,31.666666666666668,1.0,8.3,1.87,3.0333333333333337,site_54.98_12.6
54.98,12.77,1983,26.0,8.5,14.0,15.902000000000001,9.448,6.292,0.5599999999999999,1.3619999999999999,17.14,4.28,0.54,0.044000000000000004,1.4,22.720000000000002,0.0,8.0,2.098,2.44,site_54.98_12.77
54.98,12.77,1986,29.0,4.2,18.0,8.5625,10.5675,7.3225,7.1850000000000005,8.415,17.3,4.28,6.75,0.27749999999999997,1.95,35.45,1.6,8.2425,1.538,2.425,site_54.98_12.77
54.98,12.98,2003,30.0,7.416666666666667,13.166666666666666,11.133333333333333,7.787833333333334,7.131666666666667,0.19833333333333333,0.43166666666666664,8.65,4.28,0.10000000000000002,0.05833333333333333,0.43333333333333335,18.216666666666665,0.0,7.9799999999999995,1.8583333333333334,1.6633333333333333,site_54.98_12.98
54.98,13.18,1988,36.294117647058826,4.735294117647059,11.774794270588234,15.318235294117649,7.48764705882353,5.490588235294118,7.591764705882353,8.235294117647058,15.223529411764707,4.28,0.3647058823529412,0.02,0.5764705882352942,36.0,0.0,8.23294117647059,1.568,6.152941176470588,site_54.98_13.18
54.98,13.26,1984,47.0,3.1,24.166666666666668,1.75,9.784333333333334,9.456666666666665,9.69,10.65,49.79999999999999,4.28,142.8,0.26,10.0,171.30000000000004,0.0,7.849999999999999,1.567,4.6,site_54.98_13.26
54.98,13.31,1994,26.4,5.3,22.44417103,1.954,9.851,9.258,0.586,1.014,12.32,4.28,4.9799999999999995,0.21400000000000002,0.9600000000000002,19.84,0.0,7.38,1.6019999999999999,2.9,site_54.98_13.31
54.98,13.47,1985,45.0,6.5,21.0,1.258888888888889,10.011111111111111,8.237777777777778,0.36333333333333334,1.0,8.744444444444445,4.28,1.0777777777777777,0.08,0.6222222222222222,19.8,1.2,8.09,1.765,6.344444444444444,site_54.98_13.47
54.98,13.5,1996,48.0,10.523255813953488,23.0,1.4144186046511629,11.382790697674418,8.597906976744186,0.7202325581395349,1.1411627906976745,11.572093023255814,4.28,8.506976744186046,0.018837209302325582,1.158139534883721,18.718604651162792,4.348837209302325,7.724186046511628,1.6495813953488372,1.5674418604651164,site_54.98_13.5
54.98,13.52,1985,45.0,2.6,21.0,1.2944444444444445,10.107777777777777,9.557777777777778,0.36000000000000004,2.1,8.277777777777779,4.28,0.9444444444444444,0.07777777777777778,0.5555555555555556,28.600000000000005,1.2,7.42,1.765,0.5,site_54.98_13.52
54.98,13.57,1985,46.0,2.8,21.0,1.2255555555555555,10.264444444444443,8.686666666666667,0.25111111111111106,2.1,6.566666666666666,4.28,1.0999999999999999,0.08888888888888889,0.6222222222222222,28.600000000000005,1.2,7.42,1.765,0.5,site_54.98_13.57
54.98,13.6,1999,48.0,5.0,22.8,6.444,11.9445,8.05,0.32,0.65,14.7,4.28,2.0,0.04,1.9,21.6,0.2,8.0,1.6,1.8,site_54.98_13.6
54.98,13.63,1995,45.97560975609756,8.695121951219512,22.01219512195122,9.182317073170733,8.510121951219512,7.541829268292682,0.4268292682926829,1.1621951219512194,5.341463414634147,4.28,2.5146341463414634,0.1898780487804878,1.680487804878049,19.371951219512194,17.087804878048782,7.960487804878048,1.7725853658536586,1.095121951219512,site_54.98_13.63
54.98,13.63,1996,46.65909090909091,5.113636363636363,23.507575757575758,9.197272727272727,9.743257575757575,6.711969696969697,0.2228030303030303,0.5738636363636364,3.4893939393939397,4.28,1.1159090909090907,0.1556818181818182,0.603030303030303,25.775000000000002,1.0681818181818181,8.19969696969697,1.6180833333333333,0.6778787878787879,site_54.98_13.63
54.98,13.63,1997,44.0,6.171428571428571,22.5,7.257142857142857,8.526666666666667,7.342619047619047,0.13166666666666668,0.4280952380952381,6.002380952380952,4.28,0.20714285714285713,0.1,0.4452380952380952,21.611904761904764,4.0,8.45,1.8199999999999998,0.9000000000000001,site_54.98_13.63
54.98,13.65,1985,46.0,3.0999999999999996,21.11111111111111,1.3033333333333335,10.086666666666666,9.296666666666667,0.33111111111111113,2.1,6.822222222222222,4.28,1.0555555555555556,0.07888888888888888,0.6555555555555556,28.600000000000005,1.2,7.42,1.765,0.5,site_54.98_13.65
54.98,13.65,1994,45.0,7.35,22.7,1.809,10.464000000000002,8.979000000000001,0.24,0.984,8.2,4.28,0.1,0.03,0.2,28.22,0.0,7.38,3.04,0.74,site_54.98_13.65
54.98,13.65,1995,48.0,6.5,24.0,3.590222222222222,10.905333333333333,8.356666666666667,0.23999999999999996,0.55,8.2,4.28,0.1,0.029999999999999995,0.2,17.8,4.4,8.2,2.01,3.2,site_54.98_13.65
54.98,13.65,1996,50.0,5.0,24.5,11.647727272727273,10.599318181818182,6.108409090909091,0.23999999999999996,0.87,8.2,4.28,0.1,0.029999999999999995,0.2,21.4,0.0,7.97,1.653,0.63,site_54.98_13.65
54.98,13.65,1997,47.904761904761905,4.3238095238095235,23.452380952380953,7.5147619047619045,9.393571428571429,8.157857142857143,0.24,1.4876190476190476,8.2,4.28,0.1,0.03,0.2,33.04761904761905,1.1047619047619048,8.147619047619047,1.6490476190476189,1.6809523809523808,site_54.98_13.65
54.98,13.65,2004,45.0,7.7,21.304721857894737,3.7741052631578946,9.821326315789474,8.233157894736843,0.24,1.29,8.2,3.28,0.1,0.03,0.2,23.1,1.0,8.0,1.65,3.84,site_54.98_13.65
54.98,13.83,1996,4.7,4.5600000000000005,22.39466681,13.600999999999999,9.228,5.97,0.45999999999999996,1.1400000000000001,3.04,4.28,3.05,0.12,0.59,28.110000000000003,4.0,8.35,1.671,2.73,site_54.98_13.83
54.98,13.85,1993,25.0,6.0,22.39463706,6.866,8.942,8.578,0.48,1.13,14.2,4.28,4.1,0.71,1.8,25.0,4.4,8.0,2.26,2.0,site_54.98_13.85
54.98,13.9,1995,50.0,11.0,23.4,3.371,10.206399999999999,8.72,0.5,0.7,8.9,4.28,5.8,0.18,0.8,23.6,0.8,7.639999999999999,1.626,0.1,site_54.98_13.9
54.98,13.91,1997,49.0,3.822222222222222,25.32329041111111,2.3633333333333333,11.157333333333334,8.467777777777778,0.7111111111111111,1.3633333333333333,17.866666666666667,4.28,10.455555555555556,0.6388888888888888,1.6,41.455555555555556,1.0,8.333333333333334,2.16,6.9,site_54.98_13.91
54.98,13.94,1984,47.0,2.7,20.625,13.43375,9.905000000000001,8.12,0.68,1.9,14.2,4.28,0.2,0.78,1.2,23.8,1.2,7.42,1.592,0.81,site_54.98_13.94
54.98,13.98,1980,47.0,2.4,26.428571428571427,1.172857142857143,9.847142857142856,8.905714285714286,0.9,1.26,14.1,4.28,15.7,1.24,4.5,31.3,0.0,7.95,1.273,0.8,site_54.98_13.98
54.98,13.98,1991,48.0,6.0,30.333333333333332,7.890000000000001,14.310333333333332,6.733333333333333,3.42,4.2,14.199999999999998,4.28,5.3,0.19000000000000003,0.6999999999999998,37.1,0.0,8.0,1.59,11.0,site_54.98_13.98
54.98,14.15,1995,48.0,11.0,23.2,3.479,10.205,8.72,0.5,0.7,8.9,4.28,5.8,0.18,0.8,23.6,0.8,7.639999999999999,1.626,0.1,site_54.98_14.15
54.98,14.17,1984,46.0,6.900000000000001,13.333333333333334,16.226666666666667,8.211666666666668,3.57,1.16,1.26,28.0,4.28,4.4,0.03,1.3999999999999997,15.300000000000002,1.0,7.849999999999999,1.534,1.26,site_54.98_14.17
54.98,14.23,1988,43.0,6.3125,20.125,14.725,10.25375,2.17875,1.4762499999999998,1.97375,38.324999999999996,4.28,7.174999999999999,0.58625,0.025,20.5625,0.7,8.33375,1.58925,0.9375,site_54.98_14.23
54.98,14.27,2004,42.5,4.65,20.42401908888889,12.531722222222221,8.721777777777778,6.408888888888889,0.11222222222222222,0.4933333333333333,8.469444444444443,1.14,0.011111111111111112,0.042777777777777776,0.09444444444444446,18.78222222222222,0.5,8.29,1.75,1.74,site_54.98_14.27
54.99,11.02,1987,29.939393939393938,6.422727272727273,19.3530303030303,9.512121212121212,14.18939393939394,5.391060606060606,1.0645454545454547,1.5927272727272728,1.040909090909091,4.28,0.35454545454545455,0.1690909090909091,4.263636363636365,21.622727272727275,0.0,8.150000000000002,1.6800454545454544,4.922727272727272,site_54.99_11.02
54.99,11.02,1992,35.0,8.0,17.475,14.625,22.5125,4.235,3.63125,4.71125,15.7,4.28,0.6,0.4475,1.8875,32.7125,0.0,8.07,1.6236249999999999,2.5875,site_54.99_11.02
54.99,11.31,1987,10.764705882352942,8.0,6.988235294117647,11.947058823529412,26.33529411764706,6.938235294117647,0.8794117647058824,1.4094117647058824,2.0294117647058822,4.28,0.8352941176470589,0.15705882352941175,3.7,21.158823529411762,0.0,8.23058823529412,1.6864117647058823,5.605882352941176,site_54.99_11.31
54.99,11.31,1988,11.0,2.5,6.5,7.3,14.6,8.3825,0.51,1.1,14.2,4.28,2.2,0.18,0.1,18.0,12.7,8.1,1.543,0.8,site_54.99_11.31
54.99,11.63,2001,13.0,7.6000000000000005,7.016071428571428,11.23,15.094392857142855,6.73625,0.41767857142857145,1.094642857142857,11.341071428571428,4.28,2.1375,0.19267857142857142,2.164285714285714,22.95357142857143,5.744642857142858,8.11125,1.9914821428571428,1.4839285714285713,site_54.99_11.63
54.99,12.15,1984,47.0,5.857142857142857,2.357142857142857,11.242857142857144,8.542857142857143,7.33,0.23,0.52,3.6,4.28,0.3,0.21,0.4,10.3,0.0,8.48,1.6300000000000001,0.76,site_54.99_12.15
54.99,12.15,1992,9.590909090909092,5.420454545454546,4.636363636363637,14.120454545454544,10.261363636363637,6.234772727272727,0.25181818181818183,0.6427272727272727,3.6,4.28,0.6409090909090909,0.2781818181818182,0.44090909090909086,13.954545454545455,3.034090909090909,8.171818181818182,1.7061818181818182,0.7599999999999999,site_54.99_12.15
54.99,12.15,1993,8.72972972972973,5.789189189189189,4.145945945945946,6.510810810810811,11.067567567567568,7.667837837837837,0.1810810810810811,0.6018918918918919,3.6000000000000005,4.28,0.6432432432432432,0.4486486486486486,1.4,22.50810810810811,0.2810810810810811,8.208108108108108,1.8771621621621621,0.76,site_54.99_12.15
54.99,12.17,1992,2.5,6.25,1.45,16.025,10.4,5.705,0.8975,1.6600000000000001,8.475000000000001,4.28,2.35,0.5349999999999999,2.975,29.25,0.0,7.95,1.631,1.07,site_54.99_12.17
54.99,12.17,1993,2.0,5.85,1.2000000000000002,3.1,8.85,8.785,0.325,0.81,5.35,4.28,7.5,0.39999999999999997,0.5,24.450000000000003,0.0,8.1,2.05,3.73,site_54.99_12.17
54.99,12.17,1997,12.0,7.025,7.875,6.925000000000001,11.575,9.135,0.1525,0.5225,5.1,4.28,0.55,0.1875,0.875,18.400000000000002,1.2,8.075,1.6,0.7825,site_54.99_12.17
54.99,12.2,1984,47.0,4.4,2.1,10.860000000000001,8.5,7.644,0.24,0.5640000000000001,3.6,4.28,0.45999999999999996,0.21000000000000002,0.26,11.74,0.0,8.48,1.6299999999999997,0.6519999999999999,site_54.99_12.2
54.99,12.2,1992,3.0,2.6,1.45,16.1,10.3,5.74,0.29,0.65,3.6,4.28,0.5,0.37,0.2,13.1,0.0,8.305,1.672,0.74,site_54.99_12.2
54.99,12.2,1993,3.5,2.6,1.75,8.15,9.85,8.3825,0.29,0.65,3.6,4.28,0.5,0.39999999999999997,0.2,13.1,0.4,8.305,1.625,0.74,site_54.99_12.2
54.99,12.24,1992,4.0,9.05,2.125,15.55,9.975,5.0225,0.9425,1.2875,21.675,4.28,3.4000000000000004,0.3775,2.925,21.325,0.0,8.355,1.672,2.35,site_54.99_12.24
54.99,12.24,1993,3.0,3.925,1.6,8.8,9.925,7.7875,0.195,0.71,4.475,4.28,3.8249999999999997,0.39999999999999997,0.675,28.4,0.4,8.2025,1.7225,2.235,site_54.99_12.24
54.99,12.27,1992,4.0,6.85,2.125,15.3,10.05,5.675000000000001,0.61,0.9299999999999999,18.4,4.28,2.2,0.21500000000000002,1.6,21.549999999999997,0.0,8.355,1.672,2.5,site_54.99_12.27
54.99,12.27,1993,4.0,3.7,2.1,3.6,11.3,8.54,0.42,0.97,7.1,4.28,14.1,0.09,0.7,33.6,0.0,8.1,2.05,6.7,site_54.99_12.27
54.99,12.28,1985,26.40740740740741,2.0666666666666664,1.0999999999999999,13.05925925925926,9.003703703703703,7.080370370370371,1.0214814814814817,2.033703703703704,34.1037037037037,4.28,11.892592592592594,0.43666666666666665,4.0777777777777775,49.46296296296296,0.48148148148148145,8.544444444444444,1.6637777777777776,4.438518518518519,site_54.99_12.28
54.99,12.61,1987,6.0,8.9,14.6,5.38,11.86,8.148,0.36,0.77,1.8,4.28,0.4,0.02,0.1,27.1,1.2,8.21,1.689,0.0,site_54.99_12.61
54.99,12.61,1988,48.333333333333336,10.0,12.166666666666666,7.933333333333334,9.033333333333333,8.015,1.2666666666666666,2.0333333333333337,14.199999999999998,4.28,0.9,0.01,0.20000000000000004,40.0,6.7,8.1,1.543,0.8000000000000002,site_54.99_12.61
54.99,12.72,1987,6.0,7.8,14.642857142857142,4.5,8.9,9.0,0.36,0.7700000000000001,1.8,4.28,0.4,0.02,0.1,27.1,1.2,8.21,1.689,0.0,site_54.99_12.72
54.99,12.72,1988,47.57142857142857,12.5,15.071428571428571,7.414285714285714,7.942857142857142,9.209999999999999,0.6214285714285713,1.1571428571428573,14.2,4.28,0.4428571428571429,0.01,0.2,27.714285714285715,6.7,8.1,1.543,0.8,site_54.99_12.72
54.99,12.92,1995,19.0,11.0,9.903750788235294,3.1195882352941178,9.075000000000001,8.488235294117647,0.94,1.11,13.0,4.28,9.4,0.6,0.6,24.8,0.8,7.38,1.626,2.9,site_54.99_12.92
54.99,13.67,1993,48.0,4.08,22.6,2.984,10.278,9.202,0.21000000000000002,0.633,3.2600000000000002,4.28,1.1700000000000002,1.0230000000000001,0.29,16.7,0.1,8.09,1.5230000000000001,1.084,site_54.99_13.67
54.99,13.85,2000,46.0,11.7,24.502412636363637,3.689163636363636,10.26840909090909,8.75,1.13,1.61,57.0,4.28,11.4,0.21,1.1,25.0,0.2,8.4,1.6380000000000001,1.7,site_54.99_13.85
54.99,13.87,1996,47.0,4.5,24.2772874,0.371,10.645999999999999,10.3,0.71,0.8699999999999999,9.3,4.28,4.9,0.0,2.4,21.4,17.0,7.340000000000001,1.671,0.63,site_54.99_13.87
54.99,13.97,1984,44.0,9.0,23.333333333333332,3.22,10.468333333333334,8.216666666666667,0.815,0.9933333333333335,14.199999999999998,4.28,4.883333333333334,0.165,2.1,25.366666666666664,0.0,8.11,1.567,1.17,site_54.99_13.97
54.99,14.02,1984,46.0,6.900000000000001,13.333333333333334,16.365,8.268333333333333,3.57,1.16,1.26,28.0,4.28,4.4,0.03,1.3999999999999997,15.300000000000002,1.0,7.849999999999999,1.534,1.26,site_54.99_14.02
54.99,14.08,1990,49.0,5.0,16.454545454545453,15.218181818181819,9.537272727272727,5.04,0.38727272727272727,1.0,2.3,4.28,0.5727272727272728,0.07818181818181819,0.18181818181818182,25.0,2.5,8.33,1.5130000000000001,1.9800000000000002,site_54.99_14.08
54.99,14.1,1995,47.0,7.5,26.764319548387096,3.267064516129032,9.143258064516129,7.976774193548387,0.8345161290322581,0.67,17.55483870967742,4.28,8.683870967741935,0.18806451612903227,0.3258064516129032,20.8,0.0,8.14,1.627,0.3,site_54.99_14.1
54.99,14.11,1994,52.0,1.8,22.29553563,2.613,11.324,9.46,0.54,0.99,11.6,4.28,4.9,0.24,1.1,18.6,1.0,7.38,2.48,2.9,site_54.99_14.11
55.0,11.03,1987,32.0,4.5,16.976190476190474,11.483333333333334,16.0,5.383333333333333,1.36,1.87,0.7,4.28,0.4,0.21000000000000002,4.9,22.1,0.0,8.05,1.663,3.3999999999999995,site_55.0_11.03
55.0,11.45,1987,49.0,7.9,5.9,5.58,18.419999999999998,6.37,1.0,1.39,11.2,4.28,8.4,0.28,1.3,18.7,0.0,8.48,1.611,1.8,site_55.0_11.45
55.0,11.45,1988,20.0,5.900000000000001,4.766666666666667,6.8,13.566666666666668,7.91,0.32,0.65,39.2,4.28,1.3999999999999997,0.10000000000000002,0.4000000000000001,15.0,12.699999999999998,8.4,1.543,6.400000000000001,site_55.0_11.45
55.0,11.6,1987,39.25,6.325,10.125,3.8,21.625,5.4425,0.77,1.26,3.6,4.28,23.4,0.28,2.3,59.0,0.0,8.48,1.611,12.99,site_55.0_11.6
55.0,11.6,1988,17.0,6.7,6.7,6.55,13.0,8.067499999999999,0.2,0.4,64.1,4.28,0.2,0.1,0.4,17.8,12.7,8.5,1.543,2.9425,site_55.0_11.6
55.0,11.91,1984,40.55172413793103,1.3310344827586207,0.7620689655172415,13.700000000000001,10.675862068965518,6.74896551724138,0.9013793103448277,1.9106896551724137,16.586206896551722,4.28,1.2517241379310344,0.1193103448275862,2.210344827586207,26.83103448275862,1.303448275862069,7.838620689655172,1.7002758620689655,11.259655172413792,site_55.0_11.91
55.0,11.91,1985,32.333333333333336,1.3666666666666665,0.6666666666666666,3.0833333333333335,10.0,8.038333333333332,4.233333333333333,6.366666666666667,59.199999999999996,4.28,29.633333333333336,0.7966666666666667,22.71666666666667,64.13333333333334,0.7999999999999999,8.01,2.0066666666666664,17.635,site_55.0_11.91
55.0,11.93,1984,38.23809523809524,2.7523809523809524,1.35,13.311904761904762,10.661904761904761,6.776666666666666,0.6002380952380952,1.3592857142857142,18.21666666666667,4.28,0.5976190476190476,0.14166666666666666,0.9476190476190476,28.77857142857143,1.088095238095238,7.853809523809524,1.694952380952381,1.1064285714285713,site_55.0_11.93
55.0,11.93,1985,5.0,2.5,0.5666666666666667,6.0,10.6,7.56,0.68,0.9266666666666666,15.466666666666667,4.28,8.133333333333333,0.71,2.8666666666666667,26.2,1.2,7.8,2.126,2.28,site_55.0_11.93
55.0,12.18,1984,47.0,6.1,0.5,5.0,8.74,6.16,0.26,0.75,14.2,4.28,0.3,0.15,0.3,22.0,0.0,8.11,1.567,1.17,site_55.0_12.18
55.0,12.18,1992,3.0,6.1,1.35,16.5,10.4,5.81,1.0699999999999998,1.325,20.4,4.28,3.6500000000000004,0.39,2.05,21.549999999999997,0.0,8.355,1.672,2.5,site_55.0_12.18
55.0,12.18,1993,2.5,6.1,1.325,7.6125,9.0,8.09375,0.1825,0.6799999999999999,5.675,4.28,3.725,0.22249999999999998,0.6875,28.325,0.2,8.1525,1.7225,2.4050000000000002,site_55.0_12.18
55.0,12.2,1992,3.0,6.425,1.4500000000000002,16.15,10.3,5.547499999999999,1.0699999999999998,1.325,20.4,4.28,3.6500000000000004,0.39,2.05,21.549999999999997,0.0,8.355,1.672,2.5,site_55.0_12.2
55.0,12.2,1993,3.0,4.583333333333333,1.3333333333333333,8.450000000000001,9.133333333333333,7.595,0.37333333333333335,0.9,8.266666666666667,4.28,3.5,0.2233333333333333,0.46666666666666673,28.616666666666664,0.26666666666666666,8.136666666666667,1.6133333333333333,6.659999999999999,site_55.0_12.2
55.0,12.25,1992,3.0,5.45,1.75,15.775,10.025,5.74,0.34249999999999997,1.1,14.55,4.28,3.925,0.45999999999999996,0.675,25.424999999999997,0.0,8.1775,1.6515,2.6,site_55.0_12.25
55.0,12.25,1993,2.0,3.7,1.3,13.45,9.2,7.56,0.20500000000000002,0.69,6.75,4.28,1.0,0.07,0.2,27.55,0.8,7.9,1.59,0.53,site_55.0_12.25
55.0,12.26,1985,28.764705882352942,3.392156862745098,1.5588235294117647,13.490196078431373,8.998039215686275,7.459803921568628,0.8052941176470588,1.6856862745098038,15.798039215686273,4.28,7.833333333333333,0.24215686274509804,1.1627450980392156,39.15098039215686,0.40980392156862744,8.442745098039216,1.6948823529411763,1.7758823529411767,site_55.0_12.26
55.0,13.06,1987,48.0,8.5,23.11111111111111,9.61111111111111,9.072222222222223,6.33,0.6011111111111112,2.0,7.300000000000001,4.28,2.3666666666666667,0.07111111111111111,0.2,22.6,0.0,8.3,1.542,2.1,site_55.0_13.06
55.0,13.1,1997,22.444444444444443,8.733333333333333,9.0287252,2.3335555555555554,8.405555555555557,7.650000000000001,0.8999999999999999,1.2833333333333334,18.0,4.28,7.300000000000001,1.7,3.6999999999999997,34.94444444444444,1.0,8.03111111111111,1.9324444444444444,3.2,site_55.0_13.1
55.0,13.29,2001,30.666666666666668,9.5,22.666666666666668,2.8666666666666663,8.717555555555556,8.818888888888889,0.3333333333333333,0.8066666666666666,10.988888888888889,4.28,1.088888888888889,0.02888888888888889,0.5555555555555556,22.700000000000003,6.2444444444444445,7.882222222222222,1.645,1.5,site_55.0_13.29
