id,datasetid,datecollected,decimallatitude,decimallongitude,coordinateuncertaintyinmeters,scientificname,aphiaid,scientificnameaccepted,modified,institutioncode,collectioncode,yearcollected,startyearcollected,endyearcollected,monthcollected,startmonthcollected,endmonthcollected,daycollected,startdaycollected,enddaycollected,seasoncollected,timeofday,starttimeofday,endtimeofday,timezone,waterbody,country,stateprovince,county,recordnumber,fieldnumber,startdecimallongitude,enddecimallongitude,startdecimallatitude,enddecimallatitude,georeferenceprotocol,minimumdepthinmeters,maximumdepthinmeters,occurrenceid,scientificnameauthorship,scientificnameid,rankname,kingdom,phylum,class,order,family,genus,subgenus,specificepithet,infraspecificepithet,aphiaidaccepted,occurrenceremarks,basisofrecord,typestatus,catalognumber,references,recordedby,identifiedby,yearidentified,monthidentified,dayidentified,preparations,samplingeffort,samplingprotocol,qc,eventid,datageneralizations,eventremarks,locationremarks,associatedsequences,associatedmedia,organismid,geodeticdatum,dynamicproperties,identificationverificationstatus,identificationreferences,organismquantity,organismquantitytype,samplesizevalue,samplesizeunit,materialsampleid,taxonconceptid,dnaderived,verbatimidentification,higherclassification,taxonid,"AreaBedSamp (m^2)","Count (Dmnless)"
30529530,https://marineinfo.org/id/dataset/601,2003-10-14T00:00:00,54.18,11.75,,"Eucratea loricata",http://marinespecies.org/aphia.php?p=taxdetails&id=111361,"Eucratea loricata",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",2003,,,10,,,14,,,autumn,,,,,,,,,,,,,,,,20.4,20.4,495819_urn:lsid:marinespecies.org:taxname:111361,"(Linnaeus, 1758)",urn:lsid:marinespecies.org:taxname:111361,Species,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Eucrateidae,Eucratea,,loricata,,http://marinespecies.org/aphia.php?p=taxdetails&id=111361,,MaterialSample,,495819_urn:lsid:marinespecies.org:taxname:111361,,,,,,,,,,30,ze4_2003-10-14_54.18_20.4_30465,,,,,,,,,,,,,,,,,false,,,,0.3,1
30529531,https://marineinfo.org/id/dataset/601,2003-10-14T00:00:00,54.18,11.75,,"Diastylis rathkei",http://marinespecies.org/aphia.php?p=taxdetails&id=110487,"Diastylis rathkei",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",2003,,,10,,,14,,,autumn,,,,,,,,,,,,,,,,20.4,20.4,495820_urn:lsid:marinespecies.org:taxname:110487,"(Krøyer, 1841)",urn:lsid:marinespecies.org:taxname:110487,Species,Animalia,Arthropoda,Malacostraca,Cumacea,Diastylidae,Diastylis,,rathkei,,http://marinespecies.org/aphia.php?p=taxdetails&id=110487,,MaterialSample,,495820_urn:lsid:marinespecies.org:taxname:110487,,,,,,,,,,30,ze4_2003-10-14_54.18_20.4_30466,,,,,,,,,,,,,,,,,false,,,,0.3,99
30529532,https://marineinfo.org/id/dataset/601,2003-10-14T00:00:00,54.18,11.75,,"Asterias rubens",http://marinespecies.org/aphia.php?p=taxdetails&id=123776,"Asterias rubens",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",2003,,,10,,,14,,,autumn,,,,,,,,,,,,,,,,20.4,20.4,495821_urn:lsid:marinespecies.org:taxname:123776,"Linnaeus, 1758",urn:lsid:marinespecies.org:taxname:123776,Species,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Asterias,,rubens,,http://marinespecies.org/aphia.php?p=taxdetails&id=123776,,MaterialSample,,495821_urn:lsid:marinespecies.org:taxname:123776,,,,,,,,,,30,ze4_2003-10-14_54.18_20.4_30467,,,,,,,,,,,,,,,,,false,,,,0.3,1
30529533,https://marineinfo.org/id/dataset/601,2003-10-14T00:00:00,54.18,11.75,,"Facelina bostoniensis",http://marinespecies.org/aphia.php?p=taxdetails&id=139908,"Facelina bostoniensis",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",2003,,,10,,,14,,,autumn,,,,,,,,,,,,,,,,20.4,20.4,495822_urn:lsid:marinespecies.org:taxname:139908,"(Couthouy, 1838)",urn:lsid:marinespecies.org:taxname:139908,Species,Animalia,Mollusca,Gastropoda,Nudibranchia,Facelinidae,Facelina,,bostoniensis,,http://marinespecies.org/aphia.php?p=taxdetails&id=139908,,MaterialSample,,495822_urn:lsid:marinespecies.org:taxname:139908,,,,,,,,,,30,ze4_2003-10-14_54.18_20.4_30468,,,,,,,,,,,,,,,,,false,,,,0.3,1
30529534,https://marineinfo.org/id/dataset/601,2003-10-14T00:00:00,54.18,11.75,,"Hydrobia ulvae",http://marinespecies.org/aphia.php?p=taxdetails&id=140126,"Hydrobia ulvae",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",2003,,,10,,,14,,,autumn,,,,,,,,,,,,,,,,20.4,20.4,495823_urn:lsid:marinespecies.org:taxname:140126,"(Pennant, 1777)",urn:lsid:marinespecies.org:taxname:140126,Species,Animalia,Mollusca,Gastropoda,Littorinimorpha,Hydrobiidae,Hydrobia,,ulvae,,http://marinespecies.org/aphia.php?p=taxdetails&id=151628,,MaterialSample,,495823_urn:lsid:marinespecies.org:taxname:140126,,,,,,,,,,30,ze4_2003-10-14_54.18_20.4_30469,,,,,,,,,,,,,,,,,false,,,,0.3,27
30529535,https://marineinfo.org/id/dataset/601,2003-10-14T00:00:00,54.18,11.75,,"Bougainvillia ramosa",http://marinespecies.org/aphia.php?p=taxdetails&id=117331,"Bougainvillia ramosa",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",2003,,,10,,,14,,,autumn,,,,,,,,,,,,,,,,20.4,20.4,495824_urn:lsid:marinespecies.org:taxname:117331,"(Van Beneden, 1844)",urn:lsid:marinespecies.org:taxname:117331,Species,Animalia,Cnidaria,Hydrozoa,Anthoathecata,Bougainvilliidae,Bougainvillia,,ramosa,,http://marinespecies.org/aphia.php?p=taxdetails&id=117328,,MaterialSample,,495824_urn:lsid:marinespecies.org:taxname:117331,,,,,,,,,,30,ze4_2003-10-14_54.18_20.4_30470,,,,,,,,,,,,,,,,,false,,,,0.3,1
30529536,https://marineinfo.org/id/dataset/601,2003-10-14T00:00:00,54.18,11.75,,Eudendrium,http://marinespecies.org/aphia.php?p=taxdetails&id=117093,Eudendrium,2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",2003,,,10,,,14,,,autumn,,,,,,,,,,,,,,,,20.4,20.4,495825_urn:lsid:marinespecies.org:taxname:117093,"Ehrenberg, 1834",urn:lsid:marinespecies.org:taxname:117093,Genus,Animalia,Cnidaria,Hydrozoa,Anthoathecata,Eudendriidae,Eudendrium,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=117093,,MaterialSample,,495825_urn:lsid:marinespecies.org:taxname:117093,,,,,,,,,,30,ze4_2003-10-14_54.18_20.4_30471,,,,,,,,,,,,,,,,,false,,,,0.3,1
30529537,https://marineinfo.org/id/dataset/601,2003-10-14T00:00:00,54.18,11.75,,"Hartlaubella gelatinosa",http://marinespecies.org/aphia.php?p=taxdetails&id=117378,"Hartlaubella gelatinosa",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",2003,,,10,,,14,,,autumn,,,,,,,,,,,,,,,,20.4,20.4,495826_urn:lsid:marinespecies.org:taxname:117378,"(Pallas, 1766)",urn:lsid:marinespecies.org:taxname:117378,Species,Animalia,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Hartlaubella,,gelatinosa,,http://marinespecies.org/aphia.php?p=taxdetails&id=117378,,MaterialSample,,495826_urn:lsid:marinespecies.org:taxname:117378,,,,,,,,,,30,ze4_2003-10-14_54.18_20.4_30472,,,,,,,,,,,,,,,,,false,,,,0.3,1
30529538,https://marineinfo.org/id/dataset/601,2003-10-14T00:00:00,54.18,11.75,,"Opercularella lacerata",http://marinespecies.org/aphia.php?p=taxdetails&id=117413,"Opercularella lacerata",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",2003,,,10,,,14,,,autumn,,,,,,,,,,,,,,,,20.4,20.4,495827_urn:lsid:marinespecies.org:taxname:117413,"(Johnston, 1847)",urn:lsid:marinespecies.org:taxname:117413,Species,Animalia,Cnidaria,Hydrozoa,Leptothecata,Campanulinidae,Opercularella,,lacerata,,http://marinespecies.org/aphia.php?p=taxdetails&id=117413,,MaterialSample,,495827_urn:lsid:marinespecies.org:taxname:117413,,,,,,,,,,30,ze4_2003-10-14_54.18_20.4_30473,,,,,,,,,,,,,,,,,false,,,,0.3,1
30529539,https://marineinfo.org/id/dataset/601,2003-10-14T00:00:00,54.18,11.75,,"Idotea balthica",http://marinespecies.org/aphia.php?p=taxdetails&id=119039,"Idotea balthica",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",2003,,,10,,,14,,,autumn,,,,,,,,,,,,,,,,20.4,20.4,495828_urn:lsid:marinespecies.org:taxname:119039,"(Pallas, 1772)",urn:lsid:marinespecies.org:taxname:119039,Species,Animalia,Arthropoda,Malacostraca,Isopoda,Idoteidae,Idotea,,balthica,,http://marinespecies.org/aphia.php?p=taxdetails&id=119039,,MaterialSample,,495828_urn:lsid:marinespecies.org:taxname:119039,,,,,,,,,,30,ze4_2003-10-14_54.18_20.4_30474,,,,,,,,,,,,,,,,,false,,,,0.3,1
30529540,https://marineinfo.org/id/dataset/601,2003-10-14T00:00:00,54.18,11.75,,"Bylgides sarsi",http://marinespecies.org/aphia.php?p=taxdetails&id=130735,"Bylgides sarsi",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",2003,,,10,,,14,,,autumn,,,,,,,,,,,,,,,,20.4,20.4,495829_urn:lsid:marinespecies.org:taxname:130735,"(Kinberg in Malmgren, 1866)",urn:lsid:marinespecies.org:taxname:130735,Species,Animalia,Annelida,Polychaeta,Phyllodocida,Polynoidae,Bylgides,,sarsi,,http://marinespecies.org/aphia.php?p=taxdetails&id=130735,,MaterialSample,,495829_urn:lsid:marinespecies.org:taxname:130735,,,,,,,,,,30,ze4_2003-10-14_54.18_20.4_30475,,,,,,,,,,,,,,,,,false,,,,0.3,41
30529541,https://marineinfo.org/id/dataset/601,2003-10-14T00:00:00,54.18,11.75,,"Capitella capitata",http://marinespecies.org/aphia.php?p=taxdetails&id=129876,"Capitella capitata",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",2003,,,10,,,14,,,autumn,,,,,,,,,,,,,,,,20.4,20.4,495830_urn:lsid:marinespecies.org:taxname:129876,"(Fabricius, 1780)",urn:lsid:marinespecies.org:taxname:129876,Species,Animalia,Annelida,Polychaeta,,Capitellidae,Capitella,,capitata,,http://marinespecies.org/aphia.php?p=taxdetails&id=129876,,MaterialSample,,495830_urn:lsid:marinespecies.org:taxname:129876,,,,,,,,,,30,ze4_2003-10-14_54.18_20.4_30476,,,,,,,,,,,,,,,,,false,,,,0.3,1
30529542,https://marineinfo.org/id/dataset/601,2003-10-14T00:00:00,54.18,11.75,,"Eteone longa",http://marinespecies.org/aphia.php?p=taxdetails&id=130616,"Eteone longa",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",2003,,,10,,,14,,,autumn,,,,,,,,,,,,,,,,20.4,20.4,495831_urn:lsid:marinespecies.org:taxname:130616,"(Fabricius, 1780)",urn:lsid:marinespecies.org:taxname:130616,Species,Animalia,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Eteone,,longa,,http://marinespecies.org/aphia.php?p=taxdetails&id=130616,,MaterialSample,,495831_urn:lsid:marinespecies.org:taxname:130616,,,,,,,,,,30,ze4_2003-10-14_54.18_20.4_30477,,,,,,,,,,,,,,,,,false,,,,0.3,1
30529543,https://marineinfo.org/id/dataset/601,2003-10-14T00:00:00,54.18,11.75,,"Euchone papillosa",http://marinespecies.org/aphia.php?p=taxdetails&id=130906,"Euchone papillosa",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",2003,,,10,,,14,,,autumn,,,,,,,,,,,,,,,,20.4,20.4,495832_urn:lsid:marinespecies.org:taxname:130906,"(Sars, 1851)",urn:lsid:marinespecies.org:taxname:130906,Species,Animalia,Annelida,Polychaeta,Sabellida,Sabellidae,Euchone,,papillosa,,http://marinespecies.org/aphia.php?p=taxdetails&id=130906,,MaterialSample,,495832_urn:lsid:marinespecies.org:taxname:130906,,,,,,,,,,30,ze4_2003-10-14_54.18_20.4_30478,,,,,,,,,,,,,,,,,false,,,,0.3,3
30529544,https://marineinfo.org/id/dataset/601,2003-10-14T00:00:00,54.18,11.75,,"Eulalia bilineata",http://marinespecies.org/aphia.php?p=taxdetails&id=130624,"Eulalia bilineata",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",2003,,,10,,,14,,,autumn,,,,,,,,,,,,,,,,20.4,20.4,495833_urn:lsid:marinespecies.org:taxname:130624,"(Johnston, 1840)",urn:lsid:marinespecies.org:taxname:130624,Species,Animalia,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Eulalia,,bilineata,,http://marinespecies.org/aphia.php?p=taxdetails&id=130624,,MaterialSample,,495833_urn:lsid:marinespecies.org:taxname:130624,,,,,,,,,,30,ze4_2003-10-14_54.18_20.4_30479,,,,,,,,,,,,,,,,,false,,,,0.3,1
30529545,https://marineinfo.org/id/dataset/601,2003-10-14T00:00:00,54.18,11.75,,"Harmothoe imbricata",http://marinespecies.org/aphia.php?p=taxdetails&id=130769,"Harmothoe imbricata",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",2003,,,10,,,14,,,autumn,,,,,,,,,,,,,,,,20.4,20.4,495834_urn:lsid:marinespecies.org:taxname:130769,"(Linnaeus, 1767)",urn:lsid:marinespecies.org:taxname:130769,Species,Animalia,Annelida,Polychaeta,Phyllodocida,Polynoidae,Harmothoe,,imbricata,,http://marinespecies.org/aphia.php?p=taxdetails&id=130769,,MaterialSample,,495834_urn:lsid:marinespecies.org:taxname:130769,,,,,,,,,,30,ze4_2003-10-14_54.18_20.4_30480,,,,,,,,,,,,,,,,,false,,,,0.3,1
30529546,https://marineinfo.org/id/dataset/601,2003-10-14T00:00:00,54.18,11.75,,"Harmothoe impar",http://marinespecies.org/aphia.php?p=taxdetails&id=130770,"Harmothoe impar",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",2003,,,10,,,14,,,autumn,,,,,,,,,,,,,,,,20.4,20.4,495835_urn:lsid:marinespecies.org:taxname:130770,"(Johnston, 1839)",urn:lsid:marinespecies.org:taxname:130770,Species,Animalia,Annelida,Polychaeta,Phyllodocida,Polynoidae,Harmothoe,,impar,,http://marinespecies.org/aphia.php?p=taxdetails&id=130770,,MaterialSample,,495835_urn:lsid:marinespecies.org:taxname:130770,,,,,,,,,,30,ze4_2003-10-14_54.18_20.4_30481,,,,,,,,,,,,,,,,,false,,,,0.3,1
30529547,https://marineinfo.org/id/dataset/601,2003-10-14T00:00:00,54.18,11.75,,"Heteromastus filiformis",http://marinespecies.org/aphia.php?p=taxdetails&id=129884,"Heteromastus filiformis",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",2003,,,10,,,14,,,autumn,,,,,,,,,,,,,,,,20.4,20.4,495836_urn:lsid:marinespecies.org:taxname:129884,"(Claparède, 1864)",urn:lsid:marinespecies.org:taxname:129884,Species,Animalia,Annelida,Polychaeta,,Capitellidae,Heteromastus,,filiformis,,http://marinespecies.org/aphia.php?p=taxdetails&id=129884,,MaterialSample,,495836_urn:lsid:marinespecies.org:taxname:129884,,,,,,,,,,30,ze4_2003-10-14_54.18_20.4_30482,,,,,,,,,,,,,,,,,false,,,,0.3,10
30529548,https://marineinfo.org/id/dataset/601,2003-10-14T00:00:00,54.18,11.75,,"Lagis koreni",http://marinespecies.org/aphia.php?p=taxdetails&id=152367,"Lagis koreni",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",2003,,,10,,,14,,,autumn,,,,,,,,,,,,,,,,20.4,20.4,495837_urn:lsid:marinespecies.org:taxname:152367,"Malmgren, 1866",urn:lsid:marinespecies.org:taxname:152367,Species,Animalia,Annelida,Polychaeta,Terebellida,Pectinariidae,Lagis,,koreni,,http://marinespecies.org/aphia.php?p=taxdetails&id=152367,,MaterialSample,,495837_urn:lsid:marinespecies.org:taxname:152367,,,,,,,,,,30,ze4_2003-10-14_54.18_20.4_30483,,,,,,,,,,,,,,,,,false,,,,0.3,1187
30529549,https://marineinfo.org/id/dataset/601,2003-10-14T00:00:00,54.18,11.75,,"Nephtys hombergii",http://marinespecies.org/aphia.php?p=taxdetails&id=130359,"Nephtys hombergii",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",2003,,,10,,,14,,,autumn,,,,,,,,,,,,,,,,20.4,20.4,495838_urn:lsid:marinespecies.org:taxname:130359,"Savigny in Lamarck, 1818",urn:lsid:marinespecies.org:taxname:130359,Species,Animalia,Annelida,Polychaeta,Phyllodocida,Nephtyidae,Nephtys,,hombergii,,http://marinespecies.org/aphia.php?p=taxdetails&id=130359,,MaterialSample,,495838_urn:lsid:marinespecies.org:taxname:130359,,,,,,,,,,30,ze4_2003-10-14_54.18_20.4_30484,,,,,,,,,,,,,,,,,false,,,,0.3,75
30529550,https://marineinfo.org/id/dataset/601,2003-10-14T00:00:00,54.18,11.75,,"Nereimyra punctata",http://marinespecies.org/aphia.php?p=taxdetails&id=130185,"Nereimyra punctata",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",2003,,,10,,,14,,,autumn,,,,,,,,,,,,,,,,20.4,20.4,495839_urn:lsid:marinespecies.org:taxname:130185,"(Müller, 1788)",urn:lsid:marinespecies.org:taxname:130185,Species,Animalia,Annelida,Polychaeta,Phyllodocida,Hesionidae,Nereimyra,,punctata,,http://marinespecies.org/aphia.php?p=taxdetails&id=130185,,MaterialSample,,495839_urn:lsid:marinespecies.org:taxname:130185,,,,,,,,,,30,ze4_2003-10-14_54.18_20.4_30485,,,,,,,,,,,,,,,,,false,,,,0.3,20
30529551,https://marineinfo.org/id/dataset/601,2003-10-14T00:00:00,54.18,11.75,,"Pholoe assimilis",http://marinespecies.org/aphia.php?p=taxdetails&id=130598,"Pholoe assimilis",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",2003,,,10,,,14,,,autumn,,,,,,,,,,,,,,,,20.4,20.4,495840_urn:lsid:marinespecies.org:taxname:130598,"Örsted, 1845",urn:lsid:marinespecies.org:taxname:130598,Species,Animalia,Annelida,Polychaeta,Phyllodocida,Sigalionidae,Pholoe,,assimilis,,http://marinespecies.org/aphia.php?p=taxdetails&id=130598,,MaterialSample,,495840_urn:lsid:marinespecies.org:taxname:130598,,,,,,,,,,30,ze4_2003-10-14_54.18_20.4_30486,,,,,,,,,,,,,,,,,false,,,,0.3,3
30529552,https://marineinfo.org/id/dataset/601,2003-10-14T00:00:00,54.18,11.75,,"Phyllodoce (Anaitides) mucosa",http://marinespecies.org/aphia.php?p=taxdetails&id=130679,"Phyllodoce (Anaitides) mucosa",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",2003,,,10,,,14,,,autumn,,,,,,,,,,,,,,,,20.4,20.4,495841_urn:lsid:marinespecies.org:taxname:130679,"Örsted, 1843",urn:lsid:marinespecies.org:taxname:130679,Species,Animalia,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Phyllodoce,Anaitides,mucosa,,http://marinespecies.org/aphia.php?p=taxdetails&id=334512,,MaterialSample,,495841_urn:lsid:marinespecies.org:taxname:130679,,,,,,,,,,30,ze4_2003-10-14_54.18_20.4_30487,,,,,,,,,,,,,,,,,false,,,,0.3,1
30529553,https://marineinfo.org/id/dataset/601,2003-10-14T00:00:00,54.18,11.75,,"Polydora caeca",http://marinespecies.org/aphia.php?p=taxdetails&id=146933,"Polydora caeca",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",2003,,,10,,,14,,,autumn,,,,,,,,,,,,,,,,20.4,20.4,495842_urn:lsid:marinespecies.org:taxname:146933,"(Örsted, 1843)",urn:lsid:marinespecies.org:taxname:146933,Species,Animalia,Annelida,Polychaeta,Spionida,Spionidae,Polydora,,caeca,,http://marinespecies.org/aphia.php?p=taxdetails&id=131117,,MaterialSample,,495842_urn:lsid:marinespecies.org:taxname:146933,,,,,,,,,,30,ze4_2003-10-14_54.18_20.4_30488,,,,,,,,,,,,,,,,,false,,,,0.3,10
30529554,https://marineinfo.org/id/dataset/601,2003-10-14T00:00:00,54.18,11.75,,"Polydora ciliata",http://marinespecies.org/aphia.php?p=taxdetails&id=131141,"Polydora ciliata",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",2003,,,10,,,14,,,autumn,,,,,,,,,,,,,,,,20.4,20.4,495843_urn:lsid:marinespecies.org:taxname:131141,"(Johnston, 1838)",urn:lsid:marinespecies.org:taxname:131141,Species,Animalia,Annelida,Polychaeta,Spionida,Spionidae,Polydora,,ciliata,,http://marinespecies.org/aphia.php?p=taxdetails&id=131141,,MaterialSample,,495843_urn:lsid:marinespecies.org:taxname:131141,,,,,,,,,,30,ze4_2003-10-14_54.18_20.4_30489,,,,,,,,,,,,,,,,,false,,,,0.3,354
30529555,https://marineinfo.org/id/dataset/601,2003-10-14T00:00:00,54.18,11.75,,"Polydora (Polydora) quadrilobata",http://marinespecies.org/aphia.php?p=taxdetails&id=152360,"Polydora (Polydora) quadrilobata",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",2003,,,10,,,14,,,autumn,,,,,,,,,,,,,,,,20.4,20.4,495844_urn:lsid:marinespecies.org:taxname:152360,"Jacobi, 1883",urn:lsid:marinespecies.org:taxname:152360,Species,Animalia,Annelida,Polychaeta,Spionida,Spionidae,Polydora,Polydora,quadrilobata,,http://marinespecies.org/aphia.php?p=taxdetails&id=131121,,MaterialSample,,495844_urn:lsid:marinespecies.org:taxname:152360,,,,,,,,,,30,ze4_2003-10-14_54.18_20.4_30490,,,,,,,,,,,,,,,,,false,,,,0.3,54
30529556,https://marineinfo.org/id/dataset/601,2003-10-14T00:00:00,54.18,11.75,,"Pygospio elegans",http://marinespecies.org/aphia.php?p=taxdetails&id=131170,"Pygospio elegans",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",2003,,,10,,,14,,,autumn,,,,,,,,,,,,,,,,20.4,20.4,495845_urn:lsid:marinespecies.org:taxname:131170,"Claparède, 1863",urn:lsid:marinespecies.org:taxname:131170,Species,Animalia,Annelida,Polychaeta,Spionida,Spionidae,Pygospio,,elegans,,http://marinespecies.org/aphia.php?p=taxdetails&id=131170,,MaterialSample,,495845_urn:lsid:marinespecies.org:taxname:131170,,,,,,,,,,30,ze4_2003-10-14_54.18_20.4_30491,,,,,,,,,,,,,,,,,false,,,,0.3,119
30529557,https://marineinfo.org/id/dataset/601,2003-10-14T00:00:00,54.18,11.75,,"Scalibregma inflatum",http://marinespecies.org/aphia.php?p=taxdetails&id=130980,"Scalibregma inflatum",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",2003,,,10,,,14,,,autumn,,,,,,,,,,,,,,,,20.4,20.4,495846_urn:lsid:marinespecies.org:taxname:130980,"Rathke, 1843",urn:lsid:marinespecies.org:taxname:130980,Species,Animalia,Annelida,Polychaeta,,Scalibregmatidae,Scalibregma,,inflatum,,http://marinespecies.org/aphia.php?p=taxdetails&id=130980,,MaterialSample,,495846_urn:lsid:marinespecies.org:taxname:130980,,,,,,,,,,30,ze4_2003-10-14_54.18_20.4_30492,,,,,,,,,,,,,,,,,false,,,,0.3,3
30529558,https://marineinfo.org/id/dataset/601,2003-10-14T00:00:00,54.18,11.75,,"Scoloplos armiger",http://marinespecies.org/aphia.php?p=taxdetails&id=130537,"Scoloplos armiger",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",2003,,,10,,,14,,,autumn,,,,,,,,,,,,,,,,20.4,20.4,495847_urn:lsid:marinespecies.org:taxname:130537,"(Müller, 1776)",urn:lsid:marinespecies.org:taxname:130537,Species,Animalia,Annelida,Polychaeta,,Orbiniidae,Scoloplos,,armiger,,http://marinespecies.org/aphia.php?p=taxdetails&id=130537,,MaterialSample,,495847_urn:lsid:marinespecies.org:taxname:130537,,,,,,,,,,30,ze4_2003-10-14_54.18_20.4_30493,,,,,,,,,,,,,,,,,false,,,,0.3,71
30529559,https://marineinfo.org/id/dataset/601,2003-10-14T00:00:00,54.18,11.75,,"Streptosyllis websteri",http://marinespecies.org/aphia.php?p=taxdetails&id=131402,"Streptosyllis websteri",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",2003,,,10,,,14,,,autumn,,,,,,,,,,,,,,,,20.4,20.4,495848_urn:lsid:marinespecies.org:taxname:131402,"Southern, 1914",urn:lsid:marinespecies.org:taxname:131402,Species,Animalia,Annelida,Polychaeta,Phyllodocida,Syllidae,Streptosyllis,,websteri,,http://marinespecies.org/aphia.php?p=taxdetails&id=131402,,MaterialSample,,495848_urn:lsid:marinespecies.org:taxname:131402,,,,,,,,,,30,ze4_2003-10-14_54.18_20.4_30494,,,,,,,,,,,,,,,,,false,,,,0.3,1
30529560,https://marineinfo.org/id/dataset/601,2003-10-14T00:00:00,54.18,11.75,,"Terebellides stroemii",http://marinespecies.org/aphia.php?p=taxdetails&id=131573,"Terebellides stroemii",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",2003,,,10,,,14,,,autumn,,,,,,,,,,,,,,,,20.4,20.4,495849_urn:lsid:marinespecies.org:taxname:131573,"Sars, 1835",urn:lsid:marinespecies.org:taxname:131573,Species,Animalia,Annelida,Polychaeta,Terebellida,Trichobranchidae,Terebellides,,stroemii,,http://marinespecies.org/aphia.php?p=taxdetails&id=131573,,MaterialSample,,495849_urn:lsid:marinespecies.org:taxname:131573,,,,,,,,,,30,ze4_2003-10-14_54.18_20.4_30495,,,,,,,,,,,,,,,,,false,,,,0.3,3
30529561,https://marineinfo.org/id/dataset/601,2003-10-14T00:00:00,54.18,11.75,,"Trochochaeta multisetosa",http://marinespecies.org/aphia.php?p=taxdetails&id=131576,"Trochochaeta multisetosa",2021-07-06T10:44:36.62,"Baltic Sea Research Institute Warnemünde","Macrozoobenthos baltic sea",2003,,,10,,,14,,,autumn,,,,,,,,,,,,,,,,20.4,20.4,495850_urn:lsid:marinespecies.org:taxname:131576,"(Örsted, 1844)",urn:lsid:marinespecies.org:taxname:131576,Species,Animalia,Annelida,Polychaeta,Spionida,Trochochaetidae,Trochochaeta,,multisetosa,,http://marinespecies.org/aphia.php?p=taxdetails&id=131576,,MaterialSample,,495850_urn:lsid:marinespecies.org:taxname:131576,,,,,,,,,,30,ze4_2003-10-14_54.18_20.4_30496,,,,,,,,,,,,,,,,,false,,,,0.3,3
